"Data generated on Tuesday, September 24, 2019 at 12:10:16 PM EST"
Area/Partners of Destination,,,,,January 1999 - December 2019
And Commodities Exported,,,,,Quantities
,,,,,,,January,February,March,April,May,June,July,August,September,October,November,December,Total,,
,Partner,,HS Code,Product,Year,UOM,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Qty,Period/Period %  Change (Qty),Reporter Code,Partner Code,Product Code,
"1","World Total","16","0406100000","FRESH CHEESE","2018-2018","MT","8,160.0","8,736.5","10,906.9","10,514.4","9,372.8","10,038.0","8,872.3","8,033.2","8,104.2","9,076.7","8,151.5","9,805.2","109,771.8","-12","US","R00","0406100000",
"1","World Total","16","0406100000","FRESH CHEESE","2019-2019","MT","9,244.9","12,124.2","15,130.7","11,274.9","13,734.0","10,623.5","8,206.9","","","","","","80,339.1","-23","US","R00","0406100000",
"1","World Total","17","0406909550","CHEESE,INC MIXT","1999-1999","MT","538.2","803.4","811.4","757.0","666.4","753.8","804.4","816.3","805.2","868.5","984.3","1,170.1","9,778.9","7","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2000-2000","MT","853.9","961.6","1,542.3","1,397.5","1,258.9","1,496.0","1,615.7","1,161.3","1,144.0","1,224.3","1,197.3","1,492.7","15,345.6","8","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2001-2001","MT","1,186.2","1,005.1","1,142.1","1,188.9","1,427.8","1,162.1","1,012.2","1,606.2","1,266.2","1,164.1","985.2","925.8","14,072.1","-13","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2002-2002","MT","974.1","1,198.4","1,521.1","1,137.6","949.6","752.0","858.3","913.2","858.7","714.0","1,292.0","1,050.9","12,219.9","14","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2003-2003","MT","902.2","817.1","1,406.3","1,133.9","1,162.7","1,107.5","1,359.7","1,082.2","964.7","1,309.1","1,190.3","2,071.8","14,507.5","23","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2004-2004","MT","1,008.6","1,555.7","1,304.0","1,051.4","1,222.9","1,126.6","995.2","1,544.0","1,625.5","1,854.5","2,307.0","1,418.1","17,013.5","-12","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2005-2005","MT","1,062.0","1,057.1","1,503.3","1,703.6","1,367.6","1,471.5","1,389.1","1,233.5","1,517.0","1,577.1","1,964.8","2,201.5","18,048.2","-6","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2006-2006","MT","1,869.2","2,347.1","2,793.5","2,061.6","2,247.7","1,921.3","1,951.8","2,211.1","1,794.3","2,054.5","2,440.7","2,297.1","25,989.9","2","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2007-2007","MT","2,246.4","1,982.9","2,050.0","2,377.7","2,663.4","2,628.3","2,283.5","2,670.4","2,207.3","2,519.6","3,112.9","2,756.6","29,499.1","-13","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2008-2008","MT","3,416.9","3,640.6","3,315.3","3,887.4","3,783.9","4,239.4","4,125.3","4,284.7","3,858.5","3,792.1","3,236.0","3,042.1","44,622.2","-3","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2009-2009","MT","2,709.2","2,476.8","2,750.8","3,071.6","3,348.5","3,850.3","3,129.8","3,371.2","3,211.5","3,204.6","3,423.5","4,651.3","39,199.2","-19","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2010-2010","MT","3,411.8","3,129.7","4,550.8","4,825.2","4,821.7","4,425.4","3,906.3","4,828.4","3,334.0","3,955.4","3,701.5","5,659.1","50,549.2","-12","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2011-2011","MT","5,053.5","5,820.6","4,806.0","4,282.5","3,760.9","4,143.9","3,923.1","3,825.2","4,008.3","5,211.7","5,407.7","4,719.4","54,962.9","-5","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2012-2012","MT","4,143.5","4,540.3","5,202.5","6,234.8","7,400.5","6,009.4","5,527.1","6,536.5","5,528.1","5,219.5","6,475.4","5,951.8","68,769.5","-8","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2013-2013","MT","5,114.4","5,105.4","5,989.9","6,719.1","6,121.4","6,034.4","6,366.0","5,955.5","5,285.0","6,420.4","6,051.1","6,296.8","71,459.3","5","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2014-2014","MT","6,502.3","6,092.9","6,998.5","5,798.7","4,890.1","5,756.0","6,877.1","7,331.2","6,997.7","5,914.2","6,126.9","5,782.7","75,068.3","19","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2015-2015","MT","5,410.7","7,519.1","6,944.4","6,812.6","6,069.7","5,611.1","5,942.1","5,641.3","5,786.5","6,585.8","5,333.7","6,631.8","74,288.8","6","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2016-2016","MT","4,958.7","6,051.2","6,251.8","5,319.0","5,806.6","6,265.5","5,491.0","5,034.7","6,232.5","6,955.1","6,938.4","6,969.4","72,274.1","-12","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2017-2017","MT","5,870.1","5,758.5","7,275.7","5,438.1","6,420.9","5,148.6","5,542.4","6,647.4","5,855.4","4,502.5","5,146.6","5,981.8","69,588.2","8","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2018-2018","MT","4,624.4","4,787.4","5,729.8","5,494.1","5,454.0","6,280.6","4,324.1","4,582.8","5,167.6","5,683.2","7,567.1","8,074.9","67,770.2","-31","US","R00","0406909550",
"1","World Total","17","0406909550","CHEESE,INC MIXT","2019-2019","MT","5,939.1","6,742.4","6,413.8","6,792.6","6,448.6","5,959.7","7,235.1","","","","","","45,531.3","21","US","R00","0406909550",
"1","World Total","18","0406200000","CHEESE ALL KINDS","1999-1999","MT","586.1","833.4","894.2","1,125.3","922.5","1,359.1","1,061.4","1,151.8","1,777.8","1,507.9","1,375.6","938.1","13,533.1","-22","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2000-2000","MT","864.6","1,181.9","1,664.4","1,350.7","1,101.5","1,566.0","626.9","1,503.1","1,276.6","1,629.4","1,456.9","1,311.5","15,533.6","-60","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2001-2001","MT","1,411.3","1,576.6","1,825.3","1,820.9","1,601.2","1,619.8","1,187.9","1,860.8","1,727.4","2,280.9","2,401.4","1,724.4","21,038.0","-27","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2002-2002","MT","1,620.0","2,405.0","2,124.8","2,129.4","1,899.5","1,904.1","2,142.4","2,513.2","2,092.0","1,711.4","2,159.3","1,180.3","23,881.5","13","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2003-2003","MT","1,152.4","1,457.4","1,409.5","1,196.6","1,337.7","1,041.2","1,410.5","1,457.0","1,319.8","1,765.0","1,597.9","1,327.3","16,472.5","35","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2004-2004","MT","1,594.4","1,790.1","1,946.9","2,529.1","1,984.1","1,809.8","1,741.3","2,045.9","1,809.5","2,616.5","2,608.6","1,917.8","24,394.1","-4","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2005-2005","MT","1,538.1","1,431.0","1,039.5","1,742.8","1,381.9","1,458.2","1,754.4","1,641.1","1,598.4","1,657.1","1,933.2","1,416.5","18,592.4","20","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2006-2006","MT","1,598.8","1,367.2","1,459.2","1,913.3","1,504.4","1,762.0","1,326.6","1,571.5","1,112.7","1,611.4","1,634.6","1,585.9","18,447.7","-25","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2007-2007","MT","1,539.6","1,469.0","2,262.2","1,815.7","1,769.6","1,920.9","1,692.2","1,678.7","1,774.5","1,871.2","2,543.0","2,268.9","22,605.5","-12","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2008-2008","MT","2,299.9","2,522.8","2,266.3","2,864.8","2,589.0","1,650.5","1,954.1","1,607.3","1,872.8","2,214.2","1,708.3","1,853.9","25,403.9","18","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2009-2009","MT","1,838.8","2,079.1","1,783.7","1,711.8","1,803.9","1,978.0","2,142.0","1,907.6","1,786.5","1,922.2","2,365.6","2,607.0","23,926.1","8","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2010-2010","MT","2,177.7","2,215.0","2,677.1","3,066.3","3,252.8","3,060.3","3,464.5","3,373.0","3,036.5","4,271.5","3,210.7","4,942.6","38,747.9","13","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2011-2011","MT","5,079.0","4,970.0","6,213.7","4,577.6","6,338.7","5,485.4","3,632.3","4,202.3","3,691.3","4,057.4","4,317.1","3,715.0","56,279.8","-34","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2012-2012","MT","3,709.2","4,117.9","5,471.6","4,867.5","5,727.9","3,960.4","4,078.2","3,452.3","2,610.4","3,016.1","3,921.8","4,321.0","49,254.4","3","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2013-2013","MT","3,385.7","2,632.9","4,383.4","3,999.9","4,838.0","3,962.3","4,916.6","4,252.9","3,523.7","4,257.8","5,272.7","5,670.7","51,096.7","24","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2014-2014","MT","5,279.3","4,369.3","5,508.0","4,717.3","5,494.0","5,087.6","6,004.7","5,557.7","5,588.8","5,770.0","5,446.0","7,354.7","66,177.2","18","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2015-2015","MT","5,009.8","6,600.7","7,565.7","6,719.1","7,223.0","6,222.6","6,767.7","5,785.9","6,200.6","6,533.9","6,977.2","6,965.9","78,572.1","9","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2016-2016","MT","7,018.9","6,792.0","7,799.4","5,930.6","6,337.6","5,664.2","5,663.0","5,328.9","4,995.1","5,975.9","6,900.4","6,987.9","75,394.0","0","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2017-2017","MT","4,921.6","7,264.2","8,800.0","7,610.2","14,117.6","9,474.0","6,862.3","8,549.1","5,869.7","6,515.7","9,369.8","6,710.2","96,064.4","-28","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2018-2018","MT","9,155.0","7,683.9","8,162.4","9,659.7","9,339.7","11,218.2","8,031.9","8,063.1","6,655.4","6,843.4","5,937.7","5,111.6","95,862.0","-28","US","R00","0406200000",
"1","World Total","18","0406200000","CHEESE ALL KINDS","2019-2019","MT","5,511.2","6,163.3","7,313.3","6,076.4","6,252.2","5,521.8","5,941.5","","","","","","42,779.6","8","US","R00","0406200000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","1999-1999","MT","88.4","56.1","126.3","88.7","116.8","78.9","124.7","92.4","225.5","90.8","116.0","80.1","1,284.7","58","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2000-2000","MT","35.4","127.6","111.1","174.8","256.8","256.9","350.8","1,094.0","147.9","81.0","181.5","158.8","2,976.5","37","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2001-2001","MT","206.2","144.5","156.7","186.8","137.4","139.3","124.9","108.4","66.7","101.7","111.4","57.4","1,541.3","-10","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2002-2002","MT","105.5","121.5","149.3","160.5","94.6","105.6","154.6","129.2","113.0","91.5","519.6","96.0","1,840.9","46","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2003-2003","MT","146.1","42.0","77.8","1,468.1","159.6","121.5","168.0","123.5","209.7","180.1","85.9","120.2","2,902.5","38","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2004-2004","MT","182.3","641.0","786.2","74.7","75.8","99.2","110.0","307.6","601.1","770.5","1,045.4","426.8","5,120.7","11","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2005-2005","MT","150.4","153.1","100.9","184.6","228.6","385.0","399.5","393.9","658.8","367.9","201.4","454.4","3,678.8","4","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2006-2006","MT","232.8","198.3","379.3","613.5","284.8","394.8","231.6","596.1","312.1","554.3","656.6","588.6","5,042.9","-41","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2007-2007","MT","761.8","510.8","1,216.2","1,469.6","1,167.6","1,094.6","628.9","1,015.2","1,762.3","2,202.6","1,692.3","2,125.0","15,647.1","-43","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2008-2008","MT","1,977.3","1,905.6","2,932.6","3,032.0","2,978.5","2,120.1","1,976.7","2,593.0","2,226.9","1,319.9","1,138.5","986.3","25,187.3","-7","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2009-2009","MT","1,202.3","1,192.3","609.7","726.9","747.6","1,052.8","1,147.0","1,007.0","899.7","981.1","1,116.3","2,253.5","12,936.1","9","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2010-2010","MT","1,456.6","1,640.7","2,519.1","2,654.9","3,690.9","4,137.0","3,151.5","3,975.1","2,199.4","2,429.5","2,657.6","3,809.2","34,321.4","-24","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2011-2011","MT","3,886.2","3,753.4","5,642.0","4,378.2","4,698.2","5,188.3","4,320.2","2,763.1","3,841.8","3,350.6","3,992.9","5,710.2","51,525.0","-17","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2012-2012","MT","4,877.9","4,711.9","5,988.5","5,418.6","5,774.6","6,485.1","4,456.6","3,505.8","3,264.0","3,311.9","1,534.2","2,990.8","52,319.9","-31","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2013-2013","MT","4,583.0","4,900.8","5,028.1","4,620.7","4,590.7","5,600.8","5,866.3","6,160.0","5,185.7","5,165.5","4,973.2","6,074.4","62,749.1","5","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2014-2014","MT","7,668.5","8,275.9","10,037.8","7,938.2","7,144.2","7,372.2","5,904.7","4,648.2","4,955.6","3,913.2","2,720.8","4,024.0","74,603.1","-20","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2015-2015","MT","3,218.4","3,387.3","4,109.5","4,257.3","3,797.8","3,317.6","3,526.0","2,189.4","2,210.0","2,375.5","2,445.6","2,577.4","37,411.9","6","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2016-2016","MT","2,998.2","2,795.1","2,909.0","1,718.3","2,592.6","2,818.1","2,679.4","1,959.8","1,495.3","1,867.7","2,143.4","3,465.0","29,442.1","-5","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2017-2017","MT","2,525.8","3,069.0","3,745.0","3,011.1","3,227.8","3,621.2","3,617.4","3,629.0","3,938.7","3,265.7","2,996.8","3,735.8","40,383.4","0","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2018-2018","MT","2,989.0","4,418.2","6,874.9","4,848.1","3,278.6","4,424.3","3,938.1","5,124.8","2,418.0","2,810.0","2,470.1","3,395.5","46,989.4","-11","US","R00","0406901000",
"1","World Total","19","0406901000","CHEESE, CHEDDAR","2019-2019","MT","4,726.5","5,063.3","5,648.1","6,027.6","4,388.3","5,600.4","3,770.4","","","","","","35,224.6","-33","US","R00","0406901000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","1999-1999","MT","176.5","285.6","305.1","306.4","294.9","175.9","189.9","184.2","232.9","210.5","265.2","336.9","2,964.1","8","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2000-2000","MT","134.2","115.0","378.3","269.3","181.1","261.3","816.6","163.8","168.2","1,563.2","332.4","156.2","4,539.6","213","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2001-2001","MT","80.1","122.7","386.5","512.8","321.2","256.5","501.0","71.6","62.5","105.0","134.5","289.0","2,843.5","95","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2002-2002","MT","307.4","389.8","178.1","341.7","171.3","190.9","124.8","109.8","83.0","73.8","172.9","179.3","2,322.9","-35","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2003-2003","MT","83.0","64.3","216.8","154.6","111.1","113.7","111.1","76.0","43.3","179.0","163.2","205.0","1,521.1","-2","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2004-2004","MT","208.0","320.8","484.3","203.3","270.1","356.0","267.3","286.9","210.1","363.3","223.9","296.2","3,490.3","-25","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2005-2005","MT","311.4","447.5","348.9","443.5","501.3","267.7","428.1","1,234.4","2,228.1","2,311.0","1,237.8","1,004.5","10,764.4","60","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2006-2006","MT","612.7","1,330.5","991.6","1,072.5","1,464.4","1,065.9","736.7","691.4","761.0","1,330.8","1,161.0","1,121.5","12,340.0","-31","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2007-2007","MT","829.9","488.0","706.3","1,192.9","1,399.6","1,096.7","1,162.0","2,097.3","1,722.9","2,505.4","3,770.7","4,113.9","21,085.7","6","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2008-2008","MT","1,173.4","848.4","1,977.8","1,633.6","2,987.3","3,021.4","3,273.0","2,881.7","2,353.2","2,540.8","2,207.0","3,188.0","28,085.5","8","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2009-2009","MT","1,687.8","1,715.1","1,504.1","1,390.0","1,573.7","1,921.5","1,649.1","1,617.0","2,497.1","1,948.1","2,733.7","3,029.4","23,266.7","-14","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2010-2010","MT","2,555.0","1,839.6","1,536.0","1,666.1","3,586.9","4,237.0","3,292.5","1,989.8","2,175.2","2,617.1","2,142.0","1,689.2","29,326.5","-22","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2011-2011","MT","2,075.3","2,247.6","2,428.2","2,108.9","2,859.0","1,973.2","1,937.3","2,704.7","2,705.7","2,352.1","3,240.4","2,878.5","29,510.9","-2","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2012-2012","MT","3,209.7","2,510.9","3,186.5","4,149.4","3,462.6","3,541.6","2,119.1","2,075.3","2,370.0","4,497.6","3,577.2","3,675.3","38,375.2","-40","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2013-2013","MT","2,239.3","3,357.9","5,065.2","3,097.0","2,953.3","3,867.8","2,607.4","5,272.2","6,030.7","5,367.5","5,691.0","3,577.1","49,126.5","-33","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2014-2014","MT","4,561.7","5,248.6","6,480.1","6,838.5","5,808.9","3,048.8","3,165.4","2,397.2","2,072.2","4,599.9","3,629.9","3,872.4","51,723.8","4","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2015-2015","MT","2,084.8","3,431.2","4,297.4","3,481.6","1,810.7","2,105.7","1,401.6","2,463.0","2,641.0","2,880.2","1,536.1","2,623.9","30,757.2","-33","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2016-2016","MT","1,828.0","1,956.2","1,865.0","2,082.8","1,695.9","1,685.2","1,403.7","1,378.8","1,897.1","1,475.7","1,811.4","2,465.1","21,545.1","-17","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2017-2017","MT","2,126.0","1,903.2","2,041.3","1,981.0","2,461.9","2,074.4","1,982.5","1,564.7","1,725.2","1,559.0","1,241.4","2,651.3","23,311.8","-4","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2018-2018","MT","1,712.3","3,143.5","2,482.5","2,444.7","2,881.8","2,204.0","2,432.6","3,040.8","3,170.1","3,361.6","2,936.4","2,939.5","32,749.9","10","US","R00","0404900000",
"1","World Total","20","0404900000","NAT MK PRO NESOI","2019-2019","MT","2,096.0","2,874.5","3,394.8","3,217.5","3,135.4","2,746.1","3,030.2","","","","","","20,494.7","10","US","R00","0404900000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","1999-1999","MT","111.6","32.4","330.1","179.2","48.5","234.6","280.3","2,301.0","1,748.1","915.8","251.0","788.8","7,221.3","19","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2000-2000","MT","851.9","389.0","514.9","1,889.8","1,252.3","180.9","75.2","463.9","612.0","6,598.4","2,214.2","3,130.2","18,172.7","-58","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2001-2001","MT","2,568.7","565.1","1,306.2","532.7","753.5","682.8","646.4","1,854.2","782.5","5,292.3","4,374.8","3,509.2","22,868.5","-5","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2002-2002","MT","2,760.5","1,302.4","816.0","1,307.6","459.7","382.3","346.8","2,053.1","1,173.2","4,527.1","4,893.3","6,312.8","26,334.9","-9","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2003-2003","MT","3,627.4","6,170.3","1,860.2","650.7","422.6","1,122.8","489.8","609.2","201.4","242.2","463.0","282.9","16,142.3","-56","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2004-2004","MT","793.9","2,862.9","2,446.4","3,702.0","1,200.9","1,638.1","1,369.5","1,976.2","599.4","2,757.0","1,905.5","1,860.3","23,112.0","-16","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2005-2005","MT","2,298.4","1,153.7","739.7","345.1","734.7","645.2","653.2","686.7","300.8","564.0","684.9","923.0","9,729.5","1","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2006-2006","MT","284.2","402.4","335.4","363.4","481.3","611.8","466.6","821.3","1,125.2","846.1","284.2","245.4","6,267.3","-24","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2007-2007","MT","447.2","583.7","455.1","311.9","617.8","554.3","1,064.2","892.8","1,785.0","1,714.0","3,717.6","2,011.3","14,154.8","92","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2008-2008","MT","2,514.6","2,364.0","2,391.4","2,674.3","2,495.9","2,327.9","4,011.6","2,879.5","1,943.7","2,726.1","3,495.4","2,350.8","32,175.3","72","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2009-2009","MT","1,456.1","418.6","1,477.6","1,953.4","1,629.0","1,095.2","583.5","720.0","635.6","1,195.7","1,419.5","1,756.1","14,340.2","-47","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2010-2010","MT","1,440.7","1,728.3","4,465.8","4,895.8","4,366.4","2,002.8","3,713.3","4,587.7","3,189.8","1,002.2","1,630.9","928.0","33,951.8","85","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2011-2011","MT","1,317.1","840.2","1,900.4","1,449.5","991.8","429.4","577.1","894.7","1,623.7","1,431.0","1,333.3","624.0","13,412.3","34","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2012-2012","MT","583.2","880.0","703.0","1,057.3","1,208.2","1,569.8","1,097.5","555.2","461.7","387.4","396.1","657.8","9,557.1","-30","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2013-2013","MT","717.4","1,304.9","722.2","2,232.6","2,650.6","2,292.2","3,832.0","4,523.3","3,425.9","2,271.5","2,114.2","2,192.4","28,279.1","67","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2014-2014","MT","3,182.8","3,382.6","3,260.9","3,627.9","4,464.5","3,694.9","3,990.0","2,470.4","2,342.7","1,821.5","3,666.8","3,930.5","39,835.4","8","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2015-2015","MT","3,492.9","3,428.7","3,564.7","3,483.9","2,382.6","2,049.9","1,324.5","2,535.6","2,731.8","2,391.5","705.9","489.4","28,581.6","-35","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2016-2016","MT","1,560.0","2,684.6","1,807.5","1,465.4","2,832.0","2,434.2","1,849.8","2,461.5","1,795.6","2,041.1","2,382.2","2,685.5","25,999.7","-24","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2017-2017","MT","1,906.0","887.4","2,540.7","1,985.9","1,703.8","1,039.4","1,719.2","2,337.1","2,097.6","1,416.6","2,323.4","2,535.8","22,492.9","65","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2018-2018","MT","744.0","1,412.1","5,785.9","4,758.3","3,798.1","3,386.9","4,049.9","2,745.2","6,558.3","4,055.7","3,614.3","2,002.1","42,910.9","20","US","R00","0402210000",
"1","World Total","21","0402210000","NFDM, >I.5% FAT","2019-2019","MT","2,101.4","2,839.3","1,299.0","2,242.2","2,439.5","3,247.2","2,903.1","","","","","","17,071.8","-11","US","R00","0402210000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","1999-1999","MT","1,232.4","789.4","818.5","633.1","1,004.2","619.0","823.2","913.2","801.5","1,088.8","1,019.6","475.0","10,217.9","33","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2000-2000","MT","689.3","858.9","649.1","910.9","1,035.6","1,027.4","664.4","765.5","900.7","780.7","972.6","763.8","10,018.8","-35","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2001-2001","MT","478.7","665.0","469.4","863.4","793.4","771.8","768.2","862.0","612.4","713.6","892.7","879.8","8,770.4","0","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2002-2002","MT","877.1","604.9","720.0","825.1","1,067.2","714.1","719.8","839.2","713.5","802.5","1,184.5","828.2","9,895.9","1","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2003-2003","MT","754.6","707.0","685.1","578.6","702.8","887.0","691.6","810.2","577.3","898.5","580.9","1,156.2","9,029.8","-22","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2004-2004","MT","603.2","735.1","859.4","645.8","643.7","648.8","535.5","831.4","585.1","582.8","674.1","827.5","8,172.4","-17","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2005-2005","MT","864.8","1,016.4","1,303.4","827.3","931.5","759.0","632.1","791.4","1,022.7","836.9","967.8","935.0","10,888.2","-17","US","R00","0406300000",
"1","World Total","22","0406300000","CHEESE,PROCESSED","2006-2006","MT","698.0","727.3","929.0","737.4","928.3","604.1","799.3","739.7","677.2","966.8","728.3","596.5","9,131.8","32","US","R00","0406300000",
